,country,cases
14949,Czechia,396
14950,Denmark,47
14919,China,162
14920,China,67799
14921,China,1018
14922,China,75
14923,China,631
14924,China,935
14925,China,93
14926,China,125
14927,China,12
14928,China,75
14929,China,18
14930,China,246
14931,China,761
14932,China,358
14918,China,1273
14934,China,540
14933,China,133
14947,Cuba,5
14946,Croatia,65
14945,Cote d'Ivoire,5
14944,Costa Rica,41
14943,Congo (Kinshasa),3
14942,Congo (Brazzaville),1
14948,Cyprus,46
14940,Colombia,75
14939,China,1232
14938,China,176
14937,China,76
14936,China,1
14935,China,136
14941,Comoros,0
15302,Mongolia,6
15301,Monaco,7
15300,Moldova,30
15299,Mexico,118
15298,Mauritius,3
15295,Malta,38
15296,Marshall Islands,0
15294,Mali,0
15293,Maldives,13
15292,Malaysia,790
15291,Malawi,0
15303,Montenegro,2
15297,Mauritania,1
15304,Morocco,49
15312,Netherlands,2051
15306,Namibia,2
15307,Nepal,1
15308,Netherlands,4
15309,Netherlands,0
15310,Netherlands,3
15311,Netherlands,0
15313,New Zealand,20
15314,Nicaragua,0
15315,Niger,0
15316,Nigeria,8
15317,North Macedonia,35
15318,Norway,1550
15319,Oman,39
15320,Pakistan,454
15305,Mozambique,0
15290,Madagascar,0
15257,Guinea-Bissau,0
15288,Luxembourg,203
15321,Panama,86
15258,Guyana,7
15259,Haiti,0
15260,Holy See,1
15261,Honduras,9
15262,Hungary,58
15263,Iceland,250
15264,India,156
15265,Indonesia,227
15266,Iran,17361
15267,Iraq,164
15268,Ireland,292
15269,Israel,304
15270,Italy,35713
15271,Jamaica,13
15272,Japan,928
15273,Jordan,52
15287,Lithuania,27
15286,Liechtenstein,28
15285,Libya,0
15284,Liberia,2
15283,Lesotho,0
15282,Lebanon,133
15289,MS Zaandam,0
15281,Latvia,71
15279,Kyrgyzstan,3
15278,Kuwait,142
15277,Kosovo,19
15276,"Korea, South",8413
15275,Kenya,3
15274,Kazakhstan,35
15280,Laos,0
15322,Papua New Guinea,0
15356,Taiwan,100
15324,Peru,145
15361,Togo,1
15362,Trinidad and Tobago,7
15363,Tunisia,29
15364,Turkey,98
15365,US,9169
15366,Uganda,0
15367,Ukraine,14
15368,United Arab Emirates,113
15369,United Kingdom,0
15370,United Kingdom,0
15371,United Kingdom,0
15372,United Kingdom,1
15373,United Kingdom,6
15374,United Kingdom,0
15360,Timor-Leste,0
15375,United Kingdom,8
15377,United Kingdom,1
15378,United Kingdom,0
15379,United Kingdom,5451
15380,Uruguay,79
15381,Uzbekistan,15
15382,Vanuatu,0
15383,Venezuela,36
15384,Vietnam,75
15385,West Bank and Gaza,41
15386,Western Sahara,0
15387,Yemen,0
15388,Zambia,2
15389,Zimbabwe,0
15256,Guinea,1
15376,United Kingdom,0
15359,Thailand,212
15358,Tanzania,3
15357,Tajikistan,0
15325,Philippines,202
15326,Poland,251
15327,Portugal,448
15328,Qatar,452
15329,Romania,260
15330,Russia,147
15331,Rwanda,8
15332,Saint Kitts and Nevis,0
15333,Saint Lucia,2
15334,Saint Vincent and the Grenadines,1
15335,San Marino,119
15336,Sao Tome and Principe,0
15337,Saudi Arabia,171
15338,Senegal,31
15339,Serbia,83
15340,Seychelles,4
15341,Sierra Leone,0
15355,Syria,0
15354,Switzerland,3028
15353,Sweden,1410
15352,Suriname,1
15351,Sudan,2
15350,Sri Lanka,51
15323,Paraguay,11
15349,Spain,13910
15347,South Africa,116
15346,Somalia,1
15345,Solomon Islands,0
15344,Slovenia,275
15343,Slovakia,105
15342,Singapore,313
15348,South Sudan,0
15255,Guatemala,6
15254,Grenada,0
15253,Greece,418
15155,Burundi,0
15156,Cabo Verde,0
15157,Cambodia,35
15158,Cameroon,10
15159,Canada,97
15160,Canada,186
15161,Canada,0
15162,Canada,9
15163,Canada,15
15164,Canada,11
15165,Canada,3
15166,Canada,0
15167,Canada,12
15168,Canada,221
15153,Burkina Faso,20
15169,Canada,1
15171,Canada,8
15172,Canada,0
15173,Canada,0
15174,Central African Republic,1
15175,Chad,0
15176,Chile,265
15177,China,990
15178,China,469
15179,China,576
15180,China,296
15181,China,133
15182,China,1370
15183,China,253
15184,China,146
15170,Canada,94
15185,China,168
15152,Bulgaria,92
15150,Brazil,372
15120,Afghanistan,22
15121,Albania,59
15122,Algeria,74
15123,Andorra,39
15124,Angola,0
15125,Antigua and Barbuda,1
15126,Argentina,79
15127,Armenia,84
15128,Australia,3
15129,Australia,267
15130,Australia,1
15131,Australia,94
15132,Australia,37
15133,Australia,10
15151,Brunei,68
15134,Australia,121
15136,Austria,1646
15137,Azerbaijan,28
15138,Bahamas,1
15139,Bahrain,256
15140,Bangladesh,14
15141,Barbados,2
15142,Belarus,51
15143,Belgium,1486
15144,Belize,0
15145,Benin,2
15146,Bhutan,1
15147,Bolivia,12
15148,Bosnia and Herzegovina,38
15149,Botswana,0
15135,Australia,35
15186,China,318
15154,Burma,0
15188,China,1273
15223,Diamond Princess,712
15224,Djibouti,1
15225,Dominica,0
15226,Dominican Republic,21
15227,Ecuador,111
15228,Egypt,196
15229,El Salvador,0
15230,Equatorial Guinea,4
15231,Eritrea,0
15232,Estonia,258
15233,Eswatini,1
15234,Ethiopia,6
15235,Fiji,0
15236,Finland,336
15222,Denmark,1057
15237,France,11
15239,France,27
15240,France,19
15241,France,3
15242,France,0
15243,France,12
15244,France,3
15245,France,0
15246,France,3
15247,France,9043
15248,Gabon,1
15249,Gambia,1
15250,Georgia,38
15251,Germany,12327
15187,China,482
15238,France,3
15221,Denmark,1
15252,Ghana,7
15219,Czechia,464
15220,Denmark,58
15190,China,67800
15191,China,1018
15192,China,75
15193,China,631
15194,China,935
15195,China,93
15196,China,125
15197,China,15
15198,China,75
15199,China,18
15200,China,246
15201,China,761
15202,China,361
15203,China,133
15189,China,181
15205,China,136
15204,China,540
15218,Cyprus,49
15217,Cuba,7
15216,Croatia,81
15214,Costa Rica,50
15213,Congo (Kinshasa),4
15215,Cote d'Ivoire,6
15211,Comoros,0
15210,Colombia,102
15209,China,1232
15208,China,176
15207,China,76
15206,China,1
15212,Congo (Brazzaville),1
15569,Mexico,164
15573,Montenegro,3
15572,Mongolia,6
15571,Monaco,7
15570,Moldova,49
15568,Mauritius,3
15561,Malawi,0
15566,Marshall Islands,0
15565,Malta,53
15564,Mali,0
15563,Maldives,13
15562,Malaysia,900
15590,Pakistan,501
15567,Mauritania,2
15574,Morocco,63
15581,Netherlands,0
15576,Namibia,3
15577,Nepal,1
15578,Netherlands,4
15579,Netherlands,0
15580,Netherlands,3
15582,Netherlands,2460
15583,New Zealand,28
15584,Nicaragua,1
15585,Niger,0
15586,Nigeria,8
15587,North Macedonia,48
15588,Norway,1746
15589,Oman,48
15560,Madagascar,0
15575,Mozambique,0
15559,MS Zaandam,0
15543,Jordan,69
15557,Lithuania,36
15591,Panama,109
15527,Guinea-Bissau,0
15528,Guyana,7
15529,Haiti,0
15530,Holy See,1
15531,Honduras,12
15532,Hungary,73
15533,Iceland,330
15534,India,194
15535,Indonesia,311
15536,Iran,18407
15537,Iraq,192
15538,Ireland,557
15539,Israel,427
15558,Luxembourg,335
15540,Italy,41035
15542,Japan,968
15544,Kazakhstan,44
15545,Kenya,7
15546,"Korea, South",8565
15547,Kosovo,20
15548,Kuwait,148
15549,Kyrgyzstan,3
15550,Laos,0
15551,Latvia,86
15552,Lebanon,157
15553,Lesotho,0
15554,Liberia,2
15555,Libya,0
15556,Liechtenstein,28
15541,Jamaica,15
15592,Papua New Guinea,0
15659,Zimbabwe,0
15594,Peru,234
15630,Timor-Leste,0
15631,Togo,1
15632,Trinidad and Tobago,9
15633,Tunisia,39
15634,Turkey,192
15635,US,13663
15636,Uganda,0
15637,Ukraine,16
15638,United Arab Emirates,140
15639,United Kingdom,0
15640,United Kingdom,2
15641,United Kingdom,0
15642,United Kingdom,3
15643,United Kingdom,11
15629,Thailand,272
15644,United Kingdom,0
15646,United Kingdom,0
15647,United Kingdom,1
15648,United Kingdom,0
15649,United Kingdom,6506
15650,Uruguay,94
15651,Uzbekistan,23
15652,Vanuatu,0
15653,Venezuela,42
15654,Vietnam,85
15655,West Bank and Gaza,44
15656,Western Sahara,0
15657,Yemen,0
15658,Zambia,2
15526,Guinea,1
15645,United Kingdom,10
15628,Tanzania,6
15627,Tajikistan,0
15626,Taiwan,108
15595,Philippines,217
15596,Poland,355
15597,Portugal,785
15598,Qatar,460
15599,Romania,277
15600,Russia,199
15601,Rwanda,8
15602,Saint Kitts and Nevis,0
15603,Saint Lucia,2
15604,Saint Vincent and the Grenadines,1
15605,San Marino,119
15606,Sao Tome and Principe,0
15607,Saudi Arabia,274
15608,Senegal,31
15609,Serbia,103
15610,Seychelles,6
15611,Sierra Leone,0
15625,Syria,0
15624,Switzerland,4075
15623,Sweden,1553
15622,Suriname,1
15621,Sudan,2
15620,Sri Lanka,60
15593,Paraguay,11
15619,Spain,17963
15617,South Africa,150
15616,Somalia,1
15615,Solomon Islands,0
15614,Slovenia,286
15613,Slovakia,123
15612,Singapore,345
15618,South Sudan,0
15525,Guatemala,9
15524,Grenada,0
15523,Greece,418
15425,Burundi,0
15426,Cabo Verde,0
15427,Cambodia,37
15428,Cameroon,13
15429,Canada,119
15430,Canada,231
15431,Canada,0
15432,Canada,9
15433,Canada,17
15434,Canada,11
15435,Canada,3
15436,Canada,0
15437,Canada,14
15438,Canada,257
15423,Burkina Faso,33
15439,Canada,2
15441,Canada,16
15442,Canada,0
15443,Canada,0
15444,Central African Republic,1
15445,Chad,1
15446,Chile,265
15447,China,990
15448,China,480
15449,China,576
15450,China,296
15451,China,134
15452,China,1378
15453,China,253
15454,China,146
15440,Canada,121
15455,China,168
15422,Bulgaria,94
15420,Brazil,621
15390,Afghanistan,22
15391,Albania,64
15392,Algeria,87
15393,Andorra,53
15394,Angola,0
15395,Antigua and Barbuda,1
15396,Argentina,97
15397,Armenia,115
15398,Australia,4
15399,Australia,307
15400,Australia,1
15401,Australia,144
15402,Australia,42
15403,Australia,10
15421,Brunei,75
15404,Australia,121
15406,Austria,2013
15407,Azerbaijan,44
15408,Bahamas,3
15409,Bahrain,278
15410,Bangladesh,17
15411,Barbados,5
15412,Belarus,51
15413,Belgium,1795
15414,Belize,0
15415,Benin,2
15416,Bhutan,1
15417,Bolivia,12
15418,Bosnia and Herzegovina,63
15419,Botswana,0
15405,Australia,52
15456,China,318
15424,Burma,0
15458,China,1273
15493,Diamond Princess,712
15494,Djibouti,1
15495,Dominica,0
15496,Dominican Republic,34
15497,Ecuador,199
15498,Egypt,256
15499,El Salvador,1
15500,Equatorial Guinea,6
15501,Eritrea,0
15502,Estonia,267
15503,Eswatini,1
15504,Ethiopia,6
15505,Fiji,1
15506,Finland,400
15492,Denmark,1151
15507,France,11
15509,France,33
15510,France,23
15511,France,3
15512,France,2
15513,France,14
15514,France,3
15515,France,0
15516,France,4
15517,France,10871
15518,Gabon,1
15519,Gambia,1
15520,Georgia,40
15521,Germany,15320
15457,China,483
15508,France,6
15491,Denmark,2
15522,Ghana,11
15489,Czechia,694
15490,Denmark,72
15460,China,67800
15461,China,1018
15462,China,75
15463,China,631
15464,China,935
15465,China,93
15466,China,125
15467,China,17
15468,China,75
15469,China,18
15470,China,246
15471,China,761
15472,China,363
15473,China,133
15459,China,208
15475,China,137
15474,China,540
15488,Cyprus,67
15487,Cuba,11
15486,Croatia,105
15484,Costa Rica,69
15483,Congo (Kinshasa),14
15485,Cote d'Ivoire,9
15481,Comoros,0
15480,Colombia,108
15479,China,1233
15478,China,176
15477,China,76
15476,China,1
15482,Congo (Brazzaville),3
15839,Mexico,203
15843,Montenegro,14
15842,Mongolia,6
15841,Monaco,11
15840,Moldova,66
15838,Mauritius,12
15831,Malawi,0
15836,Marshall Islands,0
15835,Malta,64
15834,Mali,0
15833,Maldives,13
15832,Malaysia,1030
15860,Pakistan,730
15837,Mauritania,2
15844,Morocco,77
15851,Netherlands,1
15846,Namibia,3
15847,Nepal,1
15848,Netherlands,5
15849,Netherlands,0
15850,Netherlands,3
15852,Netherlands,2994
15853,New Zealand,39
15854,Nicaragua,1
15855,Niger,1
15856,Nigeria,12
15857,North Macedonia,67
15858,Norway,1914
15859,Oman,48
15830,Madagascar,3
15845,Mozambique,0
15829,MS Zaandam,0
15813,Jordan,85
15827,Lithuania,49
15861,Panama,137
15797,Guinea-Bissau,0
15798,Guyana,7
15799,Haiti,2
15800,Holy See,1
15801,Honduras,24
15802,Hungary,85
15803,Iceland,409
15804,India,244
15805,Indonesia,369
15806,Iran,19644
15807,Iraq,208
15808,Ireland,683
15809,Israel,529
15828,Luxembourg,484
15810,Italy,47021
15812,Japan,1022
15814,Kazakhstan,49
15815,Kenya,7
15816,"Korea, South",8652
15817,Kosovo,21
15818,Kuwait,159
15819,Kyrgyzstan,6
15820,Laos,0
15821,Latvia,111
15822,Lebanon,163
15823,Lesotho,0
15824,Liberia,2
15825,Libya,0
15826,Liechtenstein,28
15811,Jamaica,16
15862,Papua New Guinea,1
15929,Zimbabwe,1
15864,Peru,234
15900,Timor-Leste,0
15901,Togo,9
15902,Trinidad and Tobago,9
15903,Tunisia,54
15904,Turkey,359
15905,US,20030
15906,Uganda,0
15907,Ukraine,29
15908,United Arab Emirates,140
15909,United Kingdom,0
15910,United Kingdom,2
15911,United Kingdom,0
15912,United Kingdom,3
15913,United Kingdom,14
15899,Thailand,322
15914,United Kingdom,0
15916,United Kingdom,1
15917,United Kingdom,1
15918,United Kingdom,0
15919,United Kingdom,7760
15920,Uruguay,110
15921,Uzbekistan,33
15922,Vanuatu,0
15923,Venezuela,42
15924,Vietnam,91
15925,West Bank and Gaza,47
15926,Western Sahara,0
15927,Yemen,0
15928,Zambia,2
15796,Guinea,1
15915,United Kingdom,10
15898,Tanzania,6
15897,Tajikistan,0
15896,Taiwan,135
15865,Philippines,230
15866,Poland,425
15867,Portugal,1020
15868,Qatar,470
15869,Romania,308
15870,Russia,253
15871,Rwanda,17
15872,Saint Kitts and Nevis,0
15873,Saint Lucia,2
15874,Saint Vincent and the Grenadines,1
15875,San Marino,144
15876,Sao Tome and Principe,0
15877,Saudi Arabia,344
15878,Senegal,38
15879,Serbia,135
15880,Seychelles,7
15881,Sierra Leone,0
15895,Syria,0
15894,Switzerland,5294
15893,Sweden,1733
15892,Suriname,4
15891,Sudan,2
15890,Sri Lanka,73
15863,Paraguay,13
15889,Spain,20410
15887,South Africa,202
15886,Somalia,1
15885,Solomon Islands,0
15884,Slovenia,341
15883,Slovakia,137
15882,Singapore,385
15888,South Sudan,0
15795,Guatemala,12
15794,Grenada,0
15793,Greece,495
15695,Burundi,0
15696,Cabo Verde,1
15697,Cambodia,51
15698,Cameroon,20
15699,Canada,146
15700,Canada,271
15701,Canada,0
15702,Canada,10
15703,Canada,17
15704,Canada,11
15705,Canada,4
15706,Canada,0
15707,Canada,15
15708,Canada,308
15694,Burma,0
15709,Canada,2
15711,Canada,20
15712,Canada,0
15713,Canada,0
15714,Central African Republic,3
15715,Chad,1
15716,Chile,461
15717,China,990
15718,China,491
15719,China,576
15720,China,299
15721,China,134
15722,China,1395
15723,China,254
15724,China,146
15710,Canada,139
15725,China,168
15693,Burkina Faso,40
15691,Brunei,78
15661,Albania,70
15662,Algeria,90
15663,Andorra,75
15664,Angola,1
15665,Antigua and Barbuda,1
15666,Argentina,128
15667,Armenia,136
15668,Australia,6
15669,Australia,353
15670,Australia,3
15671,Australia,184
15672,Australia,50
15673,Australia,10
15674,Australia,121
15692,Bulgaria,127
15675,Australia,64
15677,Azerbaijan,44
15678,Bahamas,3
15679,Bahrain,285
15680,Bangladesh,20
15681,Barbados,5
15682,Belarus,69
15683,Belgium,2257
15684,Belize,0
15685,Benin,2
15686,Bhutan,2
15687,Bolivia,15
15688,Bosnia and Herzegovina,89
15689,Botswana,0
15690,Brazil,793
15676,Austria,2388
15726,China,318
15660,Afghanistan,24
15728,China,1273
15763,Diamond Princess,712
15764,Djibouti,1
15765,Dominica,0
15766,Dominican Republic,72
15767,Ecuador,367
15768,Egypt,285
15769,El Salvador,1
15770,Equatorial Guinea,6
15771,Eritrea,0
15772,Estonia,283
15773,Eswatini,1
15774,Ethiopia,9
15775,Fiji,1
15727,China,484
15762,Denmark,1255
15777,France,15
15779,France,45
15780,France,32
15781,France,6
15782,France,2
15783,France,28
15784,France,3
15785,France,0
15786,France,4
15787,France,12612
15788,Gabon,3
15789,Gambia,1
15790,Georgia,43
15791,Germany,19848
15792,Ghana,16
15778,France,11
15761,Denmark,2
15776,Finland,450
15759,Czechia,833
15760,Denmark,80
15729,China,256
15730,China,67800
15731,China,1018
15732,China,75
15733,China,631
15734,China,935
15735,China,93
15736,China,126
15738,China,75
15739,China,18
15740,China,247
15741,China,762
15742,China,371
15743,China,133
15737,China,17
15745,China,137
15744,China,541
15757,Cuba,16
15756,Croatia,128
15755,Cote d'Ivoire,9
15754,Costa Rica,89
15753,Congo (Kinshasa),18
15752,Congo (Brazzaville),3
15758,Cyprus,67
15750,Colombia,158
15749,China,1234
15748,China,176
15747,China,76
15746,China,1
15751,Comoros,0
16112,Mongolia,10
16111,Monaco,11
16110,Moldova,80
16109,Mexico,251
16108,Mauritius,14
16107,Mauritania,2
16104,Mali,0
16105,Malta,73
16103,Maldives,13
16102,Malaysia,1183
16101,Malawi,0
16113,Montenegro,14
16106,Marshall Islands,0
16114,Morocco,96
16130,Pakistan,776
16116,Namibia,3
16117,Nepal,1
16118,Netherlands,5
16119,Netherlands,0
16120,Netherlands,3
16121,Netherlands,1
16122,Netherlands,3631
16123,New Zealand,52
16124,Nicaragua,2
16125,Niger,1
16126,Nigeria,22
16127,North Macedonia,85
16128,Norway,2118
16129,Oman,52
16115,Mozambique,0
16100,Madagascar,3
16067,Guinea-Bissau,0
16098,Luxembourg,670
16131,Panama,200
16068,Guyana,7
16069,Haiti,2
16070,Holy See,1
16071,Honduras,24
16072,Hungary,103
16073,Iceland,473
16074,India,330
16075,Indonesia,450
16076,Iran,20610
16077,Iraq,214
16078,Ireland,785
16079,Israel,712
16080,Italy,53578
16081,Jamaica,16
16082,Japan,1059
16083,Jordan,85
16097,Lithuania,83
16096,Liechtenstein,37
16095,Libya,0
16094,Liberia,3
16093,Lesotho,0
16092,Lebanon,187
16099,MS Zaandam,0
16091,Latvia,124
16089,Kyrgyzstan,14
16088,Kuwait,176
16087,Kosovo,24
16086,"Korea, South",8799
16085,Kenya,7
16084,Kazakhstan,53
16090,Laos,0
16132,Papua New Guinea,1
16165,Syria,0
16134,Peru,318
16170,Timor-Leste,0
16171,Togo,16
16172,Trinidad and Tobago,49
16173,Tunisia,60
16174,Turkey,670
16175,US,26025
16176,Uganda,1
16177,Ukraine,47
16178,United Arab Emirates,153
16179,United Kingdom,0
16180,United Kingdom,2
16181,United Kingdom,0
16182,United Kingdom,3
16183,United Kingdom,32
16169,Thailand,411
16184,United Kingdom,0
16186,United Kingdom,1
16187,United Kingdom,1
16188,United Kingdom,0
16189,United Kingdom,8957
16190,Uruguay,135
16191,Uzbekistan,43
16192,Vanuatu,0
16193,Venezuela,70
16194,Vietnam,94
16195,West Bank and Gaza,48
16196,Western Sahara,0
16197,Yemen,0
16198,Zambia,2
16066,Guinea,2
16185,United Kingdom,10
16133,Paraguay,18
16168,Tanzania,6
16166,Taiwan,153
16135,Philippines,307
16136,Poland,536
16137,Portugal,1280
16138,Qatar,481
16139,Romania,367
16140,Russia,306
16141,Rwanda,17
16142,Saint Kitts and Nevis,0
16143,Saint Lucia,2
16144,Saint Vincent and the Grenadines,1
16145,San Marino,144
16146,Sao Tome and Principe,0
16147,Saudi Arabia,392
16148,Senegal,47
16167,Tajikistan,0
16149,Serbia,171
16151,Sierra Leone,0
16152,Singapore,432
16153,Slovakia,178
16154,Slovenia,383
16155,Solomon Islands,0
16156,Somalia,1
16157,South Africa,240
16158,South Sudan,0
16159,Spain,25374
16160,Sri Lanka,77
16161,Sudan,2
16162,Suriname,4
16163,Sweden,1868
16164,Switzerland,6575
16150,Seychelles,7
16065,Guatemala,17
16199,Zimbabwe,3
16063,Greece,530
15964,Burma,0
15965,Burundi,0
15966,Cabo Verde,3
15967,Cambodia,53
15968,Cameroon,27
15969,Canada,195
15970,Canada,424
15971,Canada,0
15972,Canada,10
15973,Canada,18
15974,Canada,17
15975,Canada,6
15976,Canada,0
15977,Canada,21
15963,Burkina Faso,64
15978,Canada,377
15980,Canada,181
15981,Canada,26
15982,Canada,0
15983,Canada,0
15984,Central African Republic,3
15985,Chad,1
15986,Chile,592
15987,China,990
15988,China,504
15989,China,576
15990,China,303
15991,China,134
15992,China,1400
15993,China,254
15979,Canada,2
15994,China,146
15962,Bulgaria,163
15960,Brazil,1021
15930,Afghanistan,24
15931,Albania,76
15932,Algeria,139
15933,Andorra,88
15934,Angola,2
15935,Antigua and Barbuda,1
15936,Argentina,158
15937,Armenia,160
15938,Australia,9
15939,Australia,436
15940,Australia,3
15941,Australia,221
15942,Australia,67
15943,Australia,16
15961,Brunei,83
15944,Australia,229
15946,Austria,2814
15947,Azerbaijan,53
15948,Bahamas,4
15949,Bahrain,305
15950,Bangladesh,25
15951,Barbados,6
15952,Belarus,76
15953,Belgium,2815
15954,Belize,0
15955,Benin,2
15956,Bhutan,2
15957,Bolivia,19
15958,Bosnia and Herzegovina,93
15959,Botswana,0
15945,Australia,90
15995,China,168
16064,Grenada,0
15997,China,484
16033,Diamond Princess,712
16034,Djibouti,1
16035,Dominica,0
16036,Dominican Republic,112
16037,Ecuador,506
16038,Egypt,294
16039,El Salvador,3
16040,Equatorial Guinea,6
16041,Eritrea,1
16042,Estonia,306
16043,Eswatini,1
16044,Ethiopia,9
15996,China,318
16046,Finland,523
16032,Denmark,1326
16047,France,18
16049,France,53
16050,France,32
16051,France,7
16052,France,4
16053,France,45
16054,France,3
16055,France,0
16056,France,4
16057,France,14282
16058,Gabon,4
16059,Gambia,1
16060,Georgia,49
16061,Germany,22213
16062,Ghana,19
16048,France,15
16031,Denmark,2
16045,Fiji,1
16029,Czechia,995
16030,Denmark,92
15999,China,273
16000,China,67800
16001,China,1018
16002,China,75
16003,China,631
16004,China,935
16005,China,93
16006,China,126
16007,China,18
16008,China,75
16009,China,18
16010,China,248
16011,China,764
16012,China,380
15998,China,1273
16014,China,542
16013,China,133
16027,Cuba,21
16026,Croatia,206
16025,Cote d'Ivoire,14
16024,Costa Rica,117
16023,Congo (Kinshasa),23
16022,Congo (Brazzaville),3
16028,Cyprus,84
16020,Colombia,196
16019,China,1236
16018,China,176
16017,China,76
16016,China,1
16015,China,137
16021,Comoros,0
16382,Mongolia,10
16381,Monaco,23
16380,Moldova,94
16379,Mexico,316
16378,Mauritius,28
16375,Malta,90
16376,Marshall Islands,0
16374,Mali,0
16373,Maldives,13
16372,Malaysia,1306
16371,Malawi,0
16383,Montenegro,21
16377,Mauritania,2
